doc_id,name,album,album_base,era,mood_tags,profile_text
song::Speak Now::13::Last Kiss,Last Kiss,Speak Now,Speak Now,Country-Pop (2010-2012),"acoustic, low-energy, melancholic, slow-tempo","Song: Last Kiss
Album: Speak Now
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 49
Audio profile: acousticness=0.581, danceability=0.359, energy=0.329, valence=0.208, tempo=84.4, loudness=-9.53.
Mood tags: acoustic, low-energy, melancholic, slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Speak Now::14::Long Live,Long Live,Speak Now,Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, melancholic, fast-tempo","Song: Long Live
Album: Speak Now
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 51
Audio profile: acousticness=0.043, danceability=0.412, energy=0.682, valence=0.146, tempo=204.0, loudness=-4.32.
Mood tags: electronic/produced, high-energy, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::1::Mine - POP Mix,Mine - POP Mix,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, danceable, bright","Song: Mine - POP Mix
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 42
Audio profile: acousticness=0.005, danceability=0.696, energy=0.768, valence=0.692, tempo=121.0, loudness=-3.86.
Mood tags: electronic/produced, high-energy, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Speak Now::2::Sparks Fly,Sparks Fly,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy","Song: Sparks Fly
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 52
Audio profile: acousticness=0.039, danceability=0.608, energy=0.785, valence=0.376, tempo=115.0, loudness=-2.98.
Mood tags: electronic/produced, high-energy
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::3::Back To December,Back To December,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, melancholic, fast-tempo","Song: Back To December
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 63
Audio profile: acousticness=0.020, danceability=0.517, energy=0.606, valence=0.296, tempo=141.9, loudness=-5.80.
Mood tags: electronic/produced, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::4::Speak Now,Speak Now,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, danceable, bright","Song: Speak Now
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 51
Audio profile: acousticness=0.101, danceability=0.708, energy=0.601, valence=0.742, tempo=119.0, loudness=-3.75.
Mood tags: electronic/produced, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Speak Now::5::Dear John,Dear John,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),melancholic,"Song: Dear John
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 46
Audio profile: acousticness=0.183, danceability=0.583, energy=0.468, valence=0.126, tempo=119.4, loudness=-5.38.
Mood tags: melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::6::Mean,Mean,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"high-energy, bright, fast-tempo","Song: Mean
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 55
Audio profile: acousticness=0.445, danceability=0.570, energy=0.747, valence=0.808, tempo=164.0, loudness=-3.98.
Mood tags: high-energy, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Speak Now::7::The Story Of Us,The Story Of Us,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, bright, fast-tempo","Song: The Story Of Us
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 40
Audio profile: acousticness=0.000, danceability=0.575, energy=0.855, valence=0.840, tempo=139.9, loudness=-4.83.
Mood tags: electronic/produced, high-energy, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Speak Now::8::Never Grow Up,Never Grow Up,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"acoustic, low-energy, danceable","Song: Never Grow Up
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 44
Audio profile: acousticness=0.829, danceability=0.715, energy=0.308, valence=0.547, tempo=124.9, loudness=-8.83.
Mood tags: acoustic, low-energy, danceable
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Speak Now::9::Enchanted,Enchanted,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, melancholic, slow-tempo","Song: Enchanted
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 71
Audio profile: acousticness=0.072, danceability=0.535, energy=0.618, valence=0.228, tempo=82.0, loudness=-3.91.
Mood tags: electronic/produced, melancholic, slow-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::10::Better Than Revenge,Better Than Revenge,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, bright, fast-tempo","Song: Better Than Revenge
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 54
Audio profile: acousticness=0.017, danceability=0.519, energy=0.917, valence=0.652, tempo=145.9, loudness=-3.19.
Mood tags: electronic/produced, high-energy, bright, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::11::Innocent,Innocent,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"melancholic, fast-tempo","Song: Innocent
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 40
Audio profile: acousticness=0.202, danceability=0.553, energy=0.604, valence=0.186, tempo=134.0, loudness=-5.29.
Mood tags: melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::12::Haunted,Haunted,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, fast-tempo","Song: Haunted
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 48
Audio profile: acousticness=0.077, danceability=0.434, energy=0.944, valence=0.361, tempo=162.0, loudness=-2.64.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::13::Last Kiss,Last Kiss,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"acoustic, low-energy, melancholic, slow-tempo","Song: Last Kiss
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 46
Audio profile: acousticness=0.581, danceability=0.359, energy=0.329, valence=0.208, tempo=84.4, loudness=-9.53.
Mood tags: acoustic, low-energy, melancholic, slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Speak Now::14::Long Live,Long Live,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, melancholic, fast-tempo","Song: Long Live
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 46
Audio profile: acousticness=0.043, danceability=0.412, energy=0.682, valence=0.146, tempo=204.0, loudness=-4.32.
Mood tags: electronic/produced, high-energy, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::15::Ours,Ours,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"melancholic, fast-tempo","Song: Ours
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 46
Audio profile: acousticness=0.505, danceability=0.610, energy=0.556, valence=0.192, tempo=159.8, loudness=-7.37.
Mood tags: melancholic, fast-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Speak Now::16::If This Was A Movie,If This Was A Movie,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, melancholic, fast-tempo","Song: If This Was A Movie
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 45
Audio profile: acousticness=0.154, danceability=0.515, energy=0.724, valence=0.257, tempo=147.8, loudness=-3.50.
Mood tags: electronic/produced, high-energy, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::17::Superman,Superman,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, fast-tempo","Song: Superman
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 39
Audio profile: acousticness=0.019, danceability=0.582, energy=0.817, valence=0.547, tempo=132.0, loudness=-3.72.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Speak Now::18::Back To December - Acoustic,Back To December - Acoustic,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"acoustic, fast-tempo","Song: Back To December - Acoustic
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 49
Audio profile: acousticness=0.731, danceability=0.541, energy=0.451, valence=0.333, tempo=141.7, loudness=-6.52.
Mood tags: acoustic, fast-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Speak Now::19::Haunted - Acoustic Version,Haunted - Acoustic Version,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"acoustic, slow-tempo","Song: Haunted - Acoustic Version
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 44
Audio profile: acousticness=0.841, danceability=0.574, energy=0.462, valence=0.314, tempo=80.9, loudness=-5.12.
Mood tags: acoustic, slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Speak Now::20::Mine,Mine,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, bright","Song: Mine
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 57
Audio profile: acousticness=0.003, danceability=0.621, energy=0.780, valence=0.672, tempo=121.0, loudness=-2.93.
Mood tags: electronic/produced, high-energy, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Speak Now::21::Back To December,Back To December,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, melancholic, fast-tempo","Song: Back To December
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 34
Audio profile: acousticness=0.113, danceability=0.525, energy=0.676, valence=0.281, tempo=141.9, loudness=-4.68.
Mood tags: electronic/produced, high-energy, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Speak Now::22::The Story Of Us,The Story Of Us,Speak Now (Deluxe Package),Speak Now,Country-Pop (2010-2012),"electronic/produced, high-energy, bright, fast-tempo","Song: The Story Of Us
Album: Speak Now (Deluxe Package)
Base album: Speak Now
Release year: 2010
Era: Country-Pop (2010-2012)
Popularity: 52
Audio profile: acousticness=0.005, danceability=0.546, energy=0.809, valence=0.649, tempo=139.9, loudness=-3.62.
Mood tags: electronic/produced, high-energy, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Fearless::1::Jump Then Fall,Jump Then Fall,Fearless (Platinum Edition),Fearless,Country (2006-2008),"electronic/produced, high-energy, bright, slow-tempo","Song: Jump Then Fall
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 41
Audio profile: acousticness=0.111, danceability=0.618, energy=0.687, valence=0.820, tempo=80.0, loudness=-5.74.
Mood tags: electronic/produced, high-energy, bright, slow-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Fearless::2::Untouchable,Untouchable,Fearless (Platinum Edition),Fearless,Country (2006-2008),"electronic/produced, melancholic, fast-tempo","Song: Untouchable
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 43
Audio profile: acousticness=0.058, danceability=0.419, energy=0.454, valence=0.288, tempo=200.0, loudness=-6.81.
Mood tags: electronic/produced, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Fearless::3::Forever & Always - Piano Version,Forever & Always - Piano Version,Fearless (Platinum Edition),Fearless,Country (2006-2008),"acoustic, low-energy, melancholic","Song: Forever & Always - Piano Version
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 41
Audio profile: acousticness=0.852, danceability=0.592, energy=0.160, valence=0.294, tempo=118.9, loudness=-10.79.
Mood tags: acoustic, low-energy, melancholic
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Fearless::4::Come In With The Rain,Come In With The Rain,Fearless (Platinum Edition),Fearless,Country (2006-2008),"electronic/produced, melancholic, fast-tempo","Song: Come In With The Rain
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 39
Audio profile: acousticness=0.096, danceability=0.527, energy=0.461, valence=0.230, tempo=143.9, loudness=-6.17.
Mood tags: electronic/produced, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Fearless::5::SuperStar,SuperStar,Fearless (Platinum Edition),Fearless,Country (2006-2008),"melancholic, slow-tempo","Song: SuperStar
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 38
Audio profile: acousticness=0.367, danceability=0.610, energy=0.531, valence=0.228, tempo=86.0, loudness=-6.12.
Mood tags: melancholic, slow-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Fearless::6::The Other Side Of The Door,The Other Side Of The Door,Fearless (Platinum Edition),Fearless,Country (2006-2008),"electronic/produced, high-energy, fast-tempo","Song: The Other Side Of The Door
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 39
Audio profile: acousticness=0.169, danceability=0.476, energy=0.816, valence=0.469, tempo=163.8, loudness=-4.28.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Fearless::7::Fearless,Fearless,Fearless (Platinum Edition),Fearless,Country (2006-2008),"electronic/produced, high-energy","Song: Fearless
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 50
Audio profile: acousticness=0.036, danceability=0.598, energy=0.714, valence=0.467, tempo=100.0, loudness=-4.40.
Mood tags: electronic/produced, high-energy
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Fearless::8::Fifteen,Fifteen,Fearless (Platinum Edition),Fearless,Country (2006-2008),"electronic/produced, melancholic","Song: Fifteen
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 40
Audio profile: acousticness=0.073, danceability=0.559, energy=0.636, valence=0.214, tempo=95.5, loudness=-4.40.
Mood tags: electronic/produced, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Fearless::9::Love Story,Love Story,Fearless (Platinum Edition),Fearless,Country (2006-2008),"electronic/produced, high-energy","Song: Love Story
Album: Fearless (Platinum Edition)
Base album: Fearless
Release year: 2008
Era: Country (2006-2008)
Popularity: 56
Audio profile: acousticness=0.157, danceability=0.618, energy=0.736, valence=0.307, tempo=119.0, loudness=-3.94.
Mood tags: electronic/produced, high-energy
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
